hogar_id,tipo_inmueble,metros_cuadrados,antiguedad_vivienda,zona_fria,calidad_aislamiento,fuente_calefaccion,fuente_agua_caliente,consumo_kwh,uso_horario_pico,horas_alto_consumo,cantidad_equipos,categoria
Hogar_1667,Casa,758,87,No,Baja,Electricidad,Electricidad,9.9,Si,13,85,Moderado
Hogar_1668,Pyme,1629,114,Si,Media,Solar,Solar,345.4,Si,3,13,Moderado
Hogar_1669,Casa,734,46,No,Muy Baja,Otros,Solar,483.4,Si,24,52,Moderado
Hogar_1670,Comercio,1305,134,No,Alta,Electricidad,Otros,185.2,No,8,36,Eficiente
Hogar_1671,Departamento,676,49,Si,Muy Baja,Electricidad,Solar,492.7,Si,16,72,Moderado
Hogar_1672,Pyme,849,83,No,Alta,Otros,Electricidad,339.1,No,2,44,Moderado
Hogar_1673,Pyme,972,90,Si,Muy Baja,Otros,Electricidad,455.6,No,12,83,Ineficiente
Hogar_1674,Comercio,686,133,No,Baja,Solar,Electricidad,348.1,Si,11,47,Moderado
Hogar_1675,Comercio,124,90,Si,Media,Otros,Electricidad,628.8,Si,15,80,Ineficiente
Hogar_1676,Casa,613,136,No,Media,Solar,Electricidad,43.9,Si,3,76,Moderado
Hogar_1677,Casa,307,108,No,Baja,Solar,Electricidad,171.7,No,17,20,Eficiente
Hogar_1678,Departamento,1932,56,Si,Baja,Electricidad,Electricidad,433.3,No,22,18,Moderado
Hogar_1679,Casa,428,30,No,Alta,Electricidad,Otros,356.9,No,2,54,Eficiente
Hogar_1680,Comercio,1158,20,No,Media,Electricidad,Electricidad,392.2,Si,16,12,Moderado
Hogar_1681,Casa,725,89,No,Muy Baja,Otros,Electricidad,804.0,Si,0,25,Moderado
Hogar_1682,Pyme,224,39,No,Alta,Otros,Electricidad,886.4,Si,18,60,Ineficiente
Hogar_1683,Departamento,1352,111,Si,Muy Baja,Solar,Solar,249.4,Si,21,75,Moderado
Hogar_1684,Comercio,352,44,No,Media,Electricidad,Electricidad,836.6,No,3,86,Moderado
Hogar_1685,Casa,179,76,Si,Baja,Electricidad,Solar,459.3,Si,16,34,Moderado
Hogar_1686,Pyme,577,86,Si,Media,Electricidad,Electricidad,274.5,Si,6,13,Moderado
Hogar_1687,Pyme,1694,147,No,Baja,Electricidad,Solar,985.5,Si,1,38,Ineficiente
Hogar_1688,Departamento,430,100,No,Muy Alta,Solar,Otros,825.0,Si,11,12,Moderado
Hogar_1689,Departamento,487,116,No,Baja,Otros,Electricidad,994.3,Si,4,36,Ineficiente
Hogar_1690,Comercio,157,91,Si,Baja,Electricidad,Electricidad,169.0,Si,15,28,Moderado
Hogar_1691,Casa,816,144,No,Baja,Electricidad,Solar,144.7,No,7,91,Eficiente
Hogar_1692,Departamento,899,27,Si,Muy Alta,Solar,Solar,503.9,Si,22,39,Moderado
Hogar_1693,Departamento,109,24,Si,Media,Electricidad,Solar,639.0,No,7,77,Moderado
Hogar_1694,Casa,1448,57,Si,Alta,Otros,Solar,171.9,Si,12,43,Moderado
Hogar_1695,Departamento,779,40,No,Muy Alta,Electricidad,Solar,860.6,No,13,91,Moderado
Hogar_1696,Casa,653,133,No,Muy Alta,Electricidad,Solar,532.5,Si,10,31,Eficiente
Hogar_1697,Casa,1158,74,Si,Alta,Electricidad,Electricidad,411.5,No,5,2,Moderado
Hogar_1698,Casa,246,37,No,Baja,Electricidad,Electricidad,602.5,No,15,82,Moderado
Hogar_1699,Pyme,1953,133,Si,Alta,Solar,Solar,635.3,Si,22,90,Moderado
Hogar_1700,Departamento,578,74,No,Baja,Electricidad,Otros,43.7,Si,24,42,Moderado
Hogar_1701,Pyme,1417,141,No,Alta,Electricidad,Otros,999.9,Si,21,31,Ineficiente
Hogar_1702,Departamento,1196,65,No,Media,Solar,Otros,364.6,No,24,61,Moderado
Hogar_1703,Casa,137,2,No,Alta,Electricidad,Solar,62.5,Si,14,56,Eficiente
Hogar_1704,Departamento,640,116,No,Media,Electricidad,Solar,852.5,Si,15,86,Ineficiente
Hogar_1705,Departamento,1607,98,No,Media,Solar,Solar,993.0,Si,12,100,Moderado
Hogar_1706,Casa,949,18,No,Muy Alta,Solar,Electricidad,816.5,No,11,83,Moderado
Hogar_1707,Departamento,1543,145,No,Muy Baja,Otros,Solar,852.0,No,17,14,Moderado
Hogar_1708,Casa,1554,115,Si,Baja,Electricidad,Electricidad,626.3,Si,17,14,Ineficiente
Hogar_1709,Departamento,500,124,Si,Media,Electricidad,Electricidad,922.4,Si,13,29,Ineficiente
Hogar_1710,Comercio,861,87,No,Muy Alta,Electricidad,Solar,36.7,No,1,81,Eficiente
Hogar_1711,Casa,1939,34,No,Muy Baja,Electricidad,Solar,767.0,No,21,50,Moderado
Hogar_1712,Casa,296,0,Si,Muy Baja,Solar,Electricidad,671.0,Si,1,50,Moderado
Hogar_1713,Comercio,446,125,No,Muy Baja,Otros,Electricidad,50.5,Si,2,63,Moderado
Hogar_1714,Departamento,1946,88,No,Muy Baja,Solar,Otros,544.4,No,23,73,Moderado
Hogar_1715,Casa,732,143,No,Muy Alta,Electricidad,Solar,515.5,Si,7,65,Moderado
Hogar_1716,Pyme,1416,146,No,Alta,Solar,Solar,691.8,Si,10,68,Moderado
Hogar_1717,Casa,1329,150,No,Media,Otros,Electricidad,78.5,No,11,71,Moderado
Hogar_1718,Comercio,1332,24,No,Media,Electricidad,Electricidad,805.5,Si,3,11,Moderado
Hogar_1719,Pyme,65,15,No,Alta,Solar,Electricidad,140.3,No,8,14,Eficiente
Hogar_1720,Casa,214,72,No,Baja,Otros,Solar,419.2,Si,23,83,Moderado
Hogar_1721,Casa,1213,128,No,Media,Solar,Solar,881.4,No,16,3,Eficiente
Hogar_1722,Casa,1019,41,No,Media,Solar,Electricidad,561.0,Si,23,8,Moderado
Hogar_1723,Casa,1585,146,Si,Muy Baja,Electricidad,Electricidad,380.2,No,15,93,Ineficiente
Hogar_1724,Casa,561,79,No,Media,Electricidad,Electricidad,49.2,Si,16,43,Moderado
Hogar_1725,Comercio,1053,103,No,Baja,Electricidad,Solar,672.6,Si,14,9,Moderado
Hogar_1726,Casa,1884,145,Si,Muy Baja,Solar,Electricidad,986.6,Si,19,19,Ineficiente
Hogar_1727,Departamento,315,33,Si,Baja,Electricidad,Solar,911.9,No,21,12,Moderado
Hogar_1728,Pyme,458,88,No,Alta,Otros,Solar,717.6,Si,6,27,Moderado
Hogar_1729,Comercio,496,124,No,Muy Baja,Otros,Otros,106.2,Si,9,58,Moderado
Hogar_1730,Departamento,1230,44,Si,Muy Alta,Solar,Solar,240.2,Si,3,25,Eficiente
Hogar_1731,Casa,1297,133,Si,Muy Baja,Electricidad,Electricidad,187.7,Si,23,45,Ineficiente
Hogar_1732,Departamento,653,20,Si,Alta,Electricidad,Solar,356.1,No,23,48,Moderado
Hogar_1733,Departamento,304,121,No,Muy Alta,Solar,Solar,236.3,No,13,50,Eficiente
Hogar_1734,Departamento,902,69,Si,Muy Alta,Solar,Electricidad,245.2,Si,13,81,Moderado
Hogar_1735,Casa,606,95,Si,Alta,Solar,Solar,617.1,Si,13,44,Moderado
Hogar_1736,Pyme,888,104,No,Baja,Electricidad,Otros,319.4,No,24,59,Moderado
Hogar_1737,Departamento,279,47,No,Baja,Solar,Electricidad,677.5,No,13,33,Moderado
Hogar_1738,Casa,206,38,No,Media,Solar,Solar,947.9,No,21,78,Moderado
Hogar_1739,Departamento,1879,30,Si,Baja,Solar,Otros,638.8,Si,19,28,Moderado
Hogar_1740,Departamento,706,9,No,Muy Baja,Solar,Solar,751.9,Si,17,18,Moderado
Hogar_1741,Comercio,850,29,No,Alta,Solar,Solar,751.8,Si,14,55,Moderado
Hogar_1742,Comercio,1558,17,No,Media,Electricidad,Electricidad,331.4,Si,22,33,Moderado
Hogar_1743,Comercio,1810,87,No,Media,Electricidad,Electricidad,15.9,No,18,15,Moderado
Hogar_1744,Casa,725,124,No,Muy Alta,Solar,Solar,56.0,Si,12,61,Eficiente
Hogar_1745,Departamento,591,72,Si,Media,Electricidad,Solar,282.8,Si,11,11,Moderado
Hogar_1746,Departamento,1375,14,No,Media,Solar,Otros,689.9,No,18,36,Moderado
Hogar_1747,Casa,1406,3,Si,Alta,Solar,Electricidad,906.8,Si,18,15,Moderado
Hogar_1748,Casa,1874,8,No,Muy Baja,Otros,Solar,958.8,No,19,53,Moderado
Hogar_1749,Comercio,1699,108,Si,Media,Solar,Electricidad,26.8,Si,1,62,Moderado
Hogar_1750,Casa,705,136,Si,Muy Alta,Electricidad,Electricidad,990.1,Si,20,48,Ineficiente
Hogar_1751,Departamento,416,131,No,Muy Alta,Electricidad,Electricidad,323.2,Si,2,94,Moderado
Hogar_1752,Casa,1664,15,Si,Muy Alta,Otros,Electricidad,843.1,Si,9,15,Moderado
Hogar_1753,Casa,1983,142,No,Media,Electricidad,Electricidad,181.1,Si,4,63,Moderado
Hogar_1754,Casa,1134,98,Si,Alta,Solar,Electricidad,63.8,Si,11,87,Moderado
Hogar_1755,Pyme,1366,120,Si,Muy Baja,Solar,Electricidad,379.0,Si,6,43,Ineficiente
Hogar_1756,Comercio,237,51,No,Baja,Electricidad,Otros,859.1,No,8,50,Moderado
Hogar_1757,Pyme,1564,68,No,Media,Electricidad,Solar,221.6,Si,1,60,Moderado
Hogar_1758,Departamento,409,4,No,Media,Solar,Electricidad,154.8,Si,24,59,Moderado
Hogar_1759,Casa,1740,19,Si,Baja,Otros,Otros,909.9,Si,9,15,Ineficiente
Hogar_1760,Departamento,367,78,No,Media,Electricidad,Solar,938.4,Si,5,29,Moderado
Hogar_1761,Departamento,1864,145,No,Baja,Otros,Otros,13.5,Si,11,75,Moderado
Hogar_1762,Comercio,869,110,No,Media,Solar,Electricidad,727.7,Si,5,82,Ineficiente
Hogar_1763,Casa,1087,1,No,Alta,Otros,Solar,309.9,Si,2,40,Eficiente
Hogar_1764,Departamento,1560,92,No,Media,Electricidad,Otros,375.3,Si,9,31,Moderado
Hogar_1765,Casa,445,12,No,Muy Baja,Electricidad,Electricidad,469.6,Si,8,73,Moderado
Hogar_1766,Casa,776,3,No,Media,Otros,Otros,427.4,No,19,86,Moderado
Hogar_1767,Comercio,1218,108,No,Media,Otros,Otros,515.5,Si,4,11,Moderado
Hogar_1768,Departamento,1958,73,No,Media,Electricidad,Otros,582.8,Si,2,81,Moderado
Hogar_1769,Departamento,1392,94,Si,Media,Solar,Electricidad,466.1,No,4,97,Moderado
Hogar_1770,Departamento,1875,104,Si,Media,Otros,Electricidad,701.9,No,7,62,Moderado
Hogar_1771,Departamento,331,7,No,Muy Alta,Electricidad,Electricidad,718.9,No,7,75,Moderado
Hogar_1772,Comercio,1591,66,Si,Muy Baja,Solar,Otros,440.9,Si,13,8,Moderado
Hogar_1773,Pyme,727,109,Si,Media,Otros,Electricidad,143.3,No,23,51,Moderado
Hogar_1774,Pyme,894,8,Si,Media,Electricidad,Solar,641.0,No,21,57,Moderado
Hogar_1775,Comercio,562,116,Si,Media,Electricidad,Electricidad,773.2,No,16,4,Moderado
Hogar_1776,Casa,1161,10,No,Baja,Solar,Electricidad,638.5,Si,10,36,Moderado
Hogar_1777,Comercio,1460,98,No,Baja,Electricidad,Electricidad,588.5,Si,15,19,Ineficiente
Hogar_1778,Departamento,1996,41,No,Baja,Electricidad,Solar,230.2,No,5,24,Eficiente
Hogar_1779,Casa,231,140,Si,Muy Alta,Otros,Otros,645.5,Si,10,41,Moderado
Hogar_1780,Comercio,1234,119,No,Alta,Solar,Electricidad,335.5,Si,9,49,Moderado
Hogar_1781,Casa,1431,140,No,Media,Otros,Otros,919.6,Si,22,82,Ineficiente
Hogar_1782,Pyme,521,11,No,Alta,Otros,Solar,654.1,Si,8,97,Moderado
Hogar_1783,Departamento,1428,36,No,Baja,Electricidad,Solar,278.9,Si,23,46,Moderado
Hogar_1784,Departamento,1096,73,Si,Alta,Electricidad,Solar,473.5,Si,23,36,Moderado
Hogar_1785,Comercio,1935,72,No,Media,Electricidad,Electricidad,846.7,No,14,10,Moderado
Hogar_1786,Pyme,1789,51,No,Baja,Electricidad,Electricidad,336.1,Si,6,78,Ineficiente
Hogar_1787,Departamento,1600,129,No,Alta,Solar,Solar,525.9,Si,17,7,Moderado
Hogar_1788,Departamento,1577,55,No,Alta,Solar,Electricidad,680.0,No,0,12,Moderado
Hogar_1789,Casa,529,59,Si,Alta,Solar,Solar,754.8,Si,14,86,Moderado
Hogar_1790,Departamento,1071,22,No,Muy Baja,Electricidad,Electricidad,174.7,Si,1,91,Moderado
Hogar_1791,Casa,238,102,No,Muy Alta,Electricidad,Solar,565.6,Si,21,48,Moderado
Hogar_1792,Comercio,335,39,Si,Muy Alta,Solar,Electricidad,912.3,Si,1,37,Moderado
Hogar_1793,Departamento,686,63,No,Media,Solar,Solar,968.4,Si,9,75,Moderado
Hogar_1794,Comercio,778,84,Si,Muy Baja,Electricidad,Electricidad,656.5,No,19,36,Ineficiente
Hogar_1795,Casa,297,150,Si,Baja,Solar,Otros,983.7,No,14,60,Moderado
Hogar_1796,Casa,1620,88,Si,Muy Alta,Electricidad,Electricidad,571.2,No,9,77,Moderado
Hogar_1797,Comercio,1848,30,Si,Media,Electricidad,Solar,443.2,Si,18,96,Ineficiente
Hogar_1798,Casa,963,19,No,Media,Solar,Solar,552.0,Si,21,8,Eficiente
Hogar_1799,Casa,1251,129,Si,Baja,Electricidad,Solar,116.6,Si,12,7,Moderado
Hogar_1800,Casa,57,12,Si,Baja,Solar,Electricidad,402.3,Si,23,43,Moderado
Hogar_1801,Pyme,468,121,No,Media,Electricidad,Solar,458.9,Si,10,58,Moderado
Hogar_1802,Comercio,187,102,No,Media,Electricidad,Electricidad,848.8,No,21,81,Ineficiente
Hogar_1803,Departamento,792,105,No,Muy Alta,Electricidad,Electricidad,758.9,Si,1,86,Ineficiente
Hogar_1804,Casa,279,118,No,Media,Otros,Solar,601.8,Si,20,46,Moderado
Hogar_1805,Casa,546,69,No,Alta,Solar,Solar,347.9,Si,12,34,Eficiente
Hogar_1806,Comercio,1002,98,Si,Baja,Otros,Solar,187.8,Si,21,84,Moderado
Hogar_1807,Comercio,1700,81,No,Muy Baja,Solar,Otros,348.4,No,24,72,Moderado
Hogar_1808,Casa,1529,74,Si,Media,Solar,Electricidad,680.1,No,21,22,Moderado
Hogar_1809,Casa,35,117,No,Baja,Electricidad,Otros,263.8,Si,20,91,Moderado
Hogar_1810,Casa,751,83,Si,Baja,Electricidad,Electricidad,427.5,Si,0,98,Ineficiente
Hogar_1811,Comercio,530,68,No,Muy Alta,Electricidad,Solar,387.4,No,4,21,Eficiente
Hogar_1812,Comercio,810,58,No,Media,Electricidad,Solar,765.8,No,20,15,Moderado
Hogar_1813,Casa,1885,125,No,Baja,Solar,Solar,883.9,No,21,5,Moderado
Hogar_1814,Casa,1609,110,Si,Baja,Electricidad,Electricidad,699.7,Si,6,17,Ineficiente
Hogar_1815,Casa,461,61,No,Baja,Electricidad,Solar,342.3,Si,12,72,Moderado
Hogar_1816,Pyme,1160,143,No,Muy Alta,Electricidad,Electricidad,433.7,Si,12,19,Moderado
Hogar_1817,Casa,178,127,No,Baja,Electricidad,Electricidad,144.2,Si,19,5,Moderado
Hogar_1818,Comercio,1684,104,Si,Baja,Solar,Electricidad,168.9,No,22,23,Moderado
Hogar_1819,Departamento,942,67,Si,Media,Otros,Solar,165.1,Si,20,83,Moderado
Hogar_1820,Departamento,894,14,No,Baja,Electricidad,Electricidad,131.5,Si,5,14,Moderado
Hogar_1821,Casa,1151,34,No,Baja,Electricidad,Electricidad,180.4,Si,19,10,Moderado
Hogar_1822,Casa,778,13,No,Baja,Electricidad,Electricidad,203.5,No,11,31,Eficiente
Hogar_1823,Departamento,1882,101,No,Baja,Otros,Electricidad,112.7,Si,7,13,Moderado
Hogar_1824,Comercio,1240,99,No,Muy Baja,Electricidad,Otros,640.6,Si,8,22,Moderado
Hogar_1825,Departamento,1778,6,No,Muy Baja,Solar,Otros,990.4,No,17,37,Moderado
Hogar_1826,Departamento,588,29,No,Alta,Solar,Electricidad,879.3,Si,10,39,Moderado
Hogar_1827,Casa,1853,48,Si,Baja,Electricidad,Solar,46.6,Si,19,10,Moderado
Hogar_1828,Pyme,1130,143,No,Alta,Electricidad,Solar,423.6,Si,10,31,Moderado
Hogar_1829,Comercio,514,110,Si,Alta,Electricidad,Solar,859.5,No,23,43,Moderado
Hogar_1830,Casa,920,71,Si,Media,Otros,Solar,135.5,No,23,99,Eficiente
Hogar_1831,Pyme,1137,79,Si,Baja,Solar,Electricidad,847.8,No,14,77,Ineficiente
Hogar_1832,Departamento,1243,82,Si,Baja,Solar,Solar,593.1,No,8,94,Moderado
Hogar_1833,Departamento,129,41,No,Alta,Solar,Electricidad,931.4,No,2,98,Moderado
Hogar_1834,Comercio,1832,16,No,Media,Solar,Electricidad,876.2,No,16,36,Moderado
Hogar_1835,Comercio,1145,6,No,Media,Solar,Solar,677.4,Si,24,35,Moderado
Hogar_1836,Comercio,1472,9,Si,Muy Baja,Electricidad,Solar,658.2,No,16,68,Moderado
Hogar_1837,Casa,1940,33,No,Muy Alta,Electricidad,Electricidad,214.0,Si,2,55,Moderado
Hogar_1838,Casa,1247,35,Si,Muy Baja,Electricidad,Solar,117.6,No,18,68,Moderado
Hogar_1839,Pyme,1050,5,No,Media,Solar,Solar,416.0,No,8,47,Eficiente
Hogar_1840,Casa,1032,145,No,Media,Electricidad,Otros,187.4,Si,16,6,Moderado
Hogar_1841,Departamento,432,133,No,Muy Baja,Solar,Solar,103.3,Si,22,28,Eficiente
Hogar_1842,Departamento,1427,28,No,Media,Electricidad,Solar,303.0,Si,17,30,Moderado
Hogar_1843,Departamento,192,125,No,Alta,Otros,Solar,860.6,Si,22,27,Moderado
Hogar_1844,Departamento,534,80,Si,Alta,Electricidad,Electricidad,18.1,Si,14,69,Moderado
Hogar_1845,Pyme,1687,74,No,Alta,Electricidad,Electricidad,293.3,Si,0,39,Moderado
Hogar_1846,Casa,338,25,No,Media,Otros,Electricidad,424.6,Si,9,35,Moderado
Hogar_1847,Casa,1642,126,Si,Media,Electricidad,Solar,511.1,No,7,44,Moderado
Hogar_1848,Casa,1467,114,No,Muy Baja,Otros,Solar,182.4,Si,9,15,Moderado
Hogar_1849,Pyme,788,125,No,Media,Electricidad,Otros,964.3,Si,1,83,Ineficiente
Hogar_1850,Departamento,706,27,No,Baja,Electricidad,Solar,579.3,Si,18,94,Moderado
Hogar_1851,Casa,502,130,Si,Media,Solar,Electricidad,522.6,No,13,32,Moderado
Hogar_1852,Comercio,98,74,Si,Baja,Otros,Electricidad,9.8,Si,7,29,Moderado
Hogar_1853,Pyme,1190,77,No,Media,Electricidad,Electricidad,486.2,Si,18,63,Ineficiente
Hogar_1854,Comercio,607,89,Si,Media,Otros,Solar,837.8,Si,0,6,Moderado
Hogar_1855,Pyme,287,20,No,Muy Alta,Solar,Solar,220.4,Si,15,90,Eficiente
Hogar_1856,Casa,1389,53,No,Media,Otros,Otros,351.9,Si,24,27,Moderado
Hogar_1857,Comercio,1357,102,No,Muy Alta,Electricidad,Solar,21.6,Si,23,99,Moderado
Hogar_1858,Departamento,270,58,No,Alta,Electricidad,Otros,977.0,Si,14,28,Moderado
Hogar_1859,Comercio,1564,71,No,Media,Otros,Solar,67.6,No,19,5,Eficiente
Hogar_1860,Comercio,1386,19,Si,Media,Otros,Otros,898.3,No,23,41,Ineficiente
Hogar_1861,Comercio,1624,111,Si,Muy Baja,Solar,Solar,313.7,Si,4,56,Moderado
Hogar_1862,Comercio,586,58,No,Alta,Electricidad,Solar,588.0,No,2,54,Eficiente
Hogar_1863,Casa,1125,70,No,Media,Electricidad,Solar,679.6,Si,16,80,Moderado
Hogar_1864,Departamento,1929,136,No,Muy Alta,Solar,Solar,141.7,Si,9,18,Eficiente
Hogar_1865,Pyme,200,108,No,Media,Electricidad,Electricidad,444.3,Si,4,77,Moderado
Hogar_1866,Pyme,134,128,No,Alta,Electricidad,Electricidad,326.1,Si,10,43,Moderado
Hogar_1867,Casa,208,55,Si,Alta,Electricidad,Electricidad,57.5,Si,5,89,Moderado
Hogar_1868,Casa,217,34,Si,Baja,Solar,Solar,833.4,No,3,74,Moderado
Hogar_1869,Casa,90,122,Si,Baja,Electricidad,Solar,46.1,No,6,29,Eficiente
Hogar_1870,Comercio,1898,130,No,Media,Solar,Electricidad,653.6,Si,18,10,Moderado
Hogar_1871,Comercio,988,103,No,Media,Solar,Electricidad,314.8,Si,6,6,Eficiente
Hogar_1872,Casa,1523,6,No,Baja,Solar,Electricidad,192.9,Si,13,80,Moderado
Hogar_1873,Departamento,1832,26,No,Muy Alta,Electricidad,Solar,667.4,Si,16,89,Moderado
Hogar_1874,Comercio,1149,0,No,Media,Electricidad,Electricidad,575.0,Si,22,4,Moderado
Hogar_1875,Comercio,1593,86,No,Muy Alta,Solar,Electricidad,315.9,No,16,34,Eficiente
Hogar_1876,Departamento,889,40,Si,Alta,Otros,Electricidad,513.4,Si,12,83,Moderado
Hogar_1877,Departamento,1177,122,No,Media,Solar,Electricidad,247.0,No,0,33,Eficiente
Hogar_1878,Departamento,1501,74,No,Muy Alta,Otros,Otros,863.8,Si,1,4,Moderado
Hogar_1879,Casa,1963,41,Si,Media,Solar,Electricidad,314.5,No,17,44,Eficiente
Hogar_1880,Departamento,394,116,No,Muy Alta,Solar,Solar,245.9,No,3,98,Eficiente
Hogar_1881,Comercio,876,62,No,Media,Electricidad,Solar,752.1,No,12,76,Moderado
Hogar_1882,Pyme,68,126,Si,Media,Electricidad,Otros,18.6,No,0,31,Eficiente
Hogar_1883,Departamento,1933,132,No,Media,Solar,Electricidad,268.7,Si,3,80,Moderado
Hogar_1884,Comercio,1468,47,No,Media,Electricidad,Electricidad,376.0,Si,1,66,Moderado
Hogar_1885,Casa,513,2,Si,Media,Solar,Electricidad,882.4,No,3,58,Moderado
Hogar_1886,Departamento,103,115,No,Media,Electricidad,Electricidad,950.5,Si,15,60,Ineficiente
Hogar_1887,Casa,851,98,Si,Baja,Solar,Solar,716.8,No,3,2,Moderado
Hogar_1888,Casa,1850,115,No,Muy Alta,Solar,Electricidad,493.0,Si,24,36,Moderado
Hogar_1889,Comercio,1319,13,Si,Media,Solar,Electricidad,641.0,Si,8,70,Moderado
Hogar_1890,Pyme,699,111,No,Media,Otros,Otros,414.6,Si,16,60,Moderado
Hogar_1891,Casa,726,60,No,Media,Electricidad,Solar,299.5,No,20,23,Eficiente
Hogar_1892,Departamento,784,94,Si,Alta,Electricidad,Electricidad,950.7,No,22,47,Ineficiente
Hogar_1893,Comercio,1949,16,No,Muy Alta,Electricidad,Electricidad,116.3,Si,19,46,Moderado
Hogar_1894,Casa,753,123,No,Media,Otros,Electricidad,347.0,Si,20,80,Moderado
Hogar_1895,Departamento,1364,23,No,Muy Baja,Solar,Otros,899.2,No,1,44,Moderado
Hogar_1896,Comercio,950,115,No,Media,Solar,Otros,723.4,No,2,19,Moderado
Hogar_1897,Departamento,1900,150,No,Media,Electricidad,Otros,30.1,Si,22,49,Moderado
Hogar_1898,Casa,927,81,Si,Muy Alta,Solar,Otros,24.1,No,14,88,Eficiente
Hogar_1899,Departamento,914,49,Si,Media,Electricidad,Solar,517.0,Si,6,58,Moderado
Hogar_1900,Comercio,1018,78,No,Muy Alta,Solar,Electricidad,484.8,Si,3,91,Moderado
Hogar_1901,Departamento,1994,78,No,Media,Otros,Electricidad,443.5,Si,11,7,Moderado
Hogar_1902,Casa,1217,69,Si,Muy Alta,Solar,Solar,303.0,No,0,94,Eficiente
Hogar_1903,Comercio,364,26,No,Muy Baja,Solar,Otros,986.7,No,16,41,Moderado
Hogar_1904,Casa,218,14,Si,Muy Alta,Solar,Electricidad,272.7,No,3,78,Eficiente
Hogar_1905,Comercio,1502,49,No,Muy Alta,Solar,Solar,490.6,No,3,15,Eficiente
Hogar_1906,Casa,308,35,Si,Muy Alta,Electricidad,Otros,405.5,Si,21,76,Moderado
Hogar_1907,Pyme,1385,7,Si,Muy Baja,Solar,Electricidad,171.1,No,22,53,Moderado
Hogar_1908,Departamento,415,78,No,Baja,Electricidad,Otros,203.4,Si,24,93,Moderado
Hogar_1909,Casa,1025,130,Si,Media,Electricidad,Electricidad,918.4,No,8,23,Moderado
Hogar_1910,Casa,550,46,No,Muy Baja,Electricidad,Solar,858.4,Si,20,77,Ineficiente
Hogar_1911,Casa,1289,104,Si,Muy Baja,Solar,Electricidad,199.8,No,9,73,Moderado
Hogar_1912,Pyme,1881,97,No,Baja,Electricidad,Solar,875.8,No,18,88,Ineficiente
Hogar_1913,Pyme,1532,95,No,Media,Solar,Solar,210.0,No,18,94,Eficiente
Hogar_1914,Departamento,684,115,Si,Media,Electricidad,Electricidad,626.9,No,14,65,Moderado
Hogar_1915,Departamento,741,12,No,Muy Baja,Electricidad,Otros,82.2,Si,21,60,Moderado
Hogar_1916,Comercio,1641,0,No,Baja,Solar,Solar,880.5,No,16,10,Moderado
Hogar_1917,Pyme,916,33,No,Media,Electricidad,Solar,52.4,Si,6,58,Moderado
Hogar_1918,Departamento,1604,78,No,Media,Solar,Electricidad,555.4,No,2,47,Moderado
Hogar_1919,Departamento,1507,77,No,Baja,Solar,Otros,779.9,No,4,15,Moderado
Hogar_1920,Departamento,1138,120,Si,Media,Otros,Electricidad,117.7,Si,15,9,Moderado
Hogar_1921,Comercio,1709,92,Si,Muy Alta,Solar,Electricidad,405.1,No,22,13,Moderado
Hogar_1922,Casa,1144,97,No,Muy Alta,Electricidad,Electricidad,42.9,Si,6,23,Eficiente
Hogar_1923,Departamento,477,81,No,Muy Alta,Electricidad,Electricidad,683.1,No,15,33,Moderado
Hogar_1924,Departamento,453,37,Si,Muy Alta,Electricidad,Otros,308.1,No,8,9,Eficiente
Hogar_1925,Comercio,1200,13,No,Media,Otros,Electricidad,559.8,Si,0,3,Moderado
Hogar_1926,Casa,1563,135,No,Media,Electricidad,Electricidad,932.8,Si,2,94,Ineficiente
Hogar_1927,Departamento,1425,90,No,Media,Electricidad,Otros,306.6,Si,24,73,Moderado
Hogar_1928,Departamento,1071,53,Si,Media,Electricidad,Solar,49.6,No,7,25,Eficiente
Hogar_1929,Departamento,908,129,No,Baja,Otros,Solar,676.0,No,17,88,Moderado
Hogar_1930,Casa,338,100,Si,Media,Electricidad,Electricidad,787.1,Si,23,96,Ineficiente
Hogar_1931,Departamento,865,88,No,Media,Otros,Solar,957.9,No,23,71,Moderado
Hogar_1932,Departamento,544,55,No,Muy Baja,Electricidad,Electricidad,158.6,Si,17,36,Moderado
Hogar_1933,Departamento,1255,93,No,Alta,Electricidad,Otros,392.7,Si,23,89,Moderado
Hogar_1934,Departamento,400,92,Si,Muy Baja,Electricidad,Solar,844.3,Si,18,20,Ineficiente
Hogar_1935,Comercio,476,83,Si,Baja,Otros,Solar,807.1,Si,6,81,Ineficiente
Hogar_1936,Comercio,1675,84,No,Muy Baja,Otros,Electricidad,625.2,Si,24,54,Ineficiente
Hogar_1937,Casa,1833,21,No,Media,Electricidad,Electricidad,270.1,Si,19,100,Moderado
Hogar_1938,Comercio,1040,34,Si,Muy Baja,Electricidad,Electricidad,284.8,Si,5,90,Moderado
Hogar_1939,Departamento,620,15,No,Muy Alta,Solar,Electricidad,124.9,No,24,19,Eficiente
Hogar_1940,Casa,1228,49,Si,Media,Electricidad,Electricidad,921.9,Si,10,60,Ineficiente
Hogar_1941,Casa,1259,121,Si,Media,Electricidad,Solar,173.8,Si,4,37,Moderado
Hogar_1942,Casa,525,127,Si,Baja,Electricidad,Electricidad,573.3,Si,11,3,Moderado
Hogar_1943,Comercio,489,112,Si,Media,Electricidad,Solar,584.8,Si,0,92,Moderado
